#SampleID	ERR2808645	ERR2808646	ERR2808647	ERR2808648	ERR2808649	ERR2808650	ERR2808651	ERR2808652	ERR2808653	ERR2808654	ERR2808655	ERR2808656	ERR2808657	ERR2808658	ERR2808659	ERR2808660	ERR2808661	ERR2808662	ERR2808663	ERR2808664	ERR2808665	ERR2808666	ERR2808667	ERR2808668
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acetobacter	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Rhodovastum	0	0	0	0	0	2.0	0	1.0	0	0	2.0	0	0	2.0	0	0	0	3.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas	11.0	0	6.0	0	2.0	0	0	2.0	1.0	6.0	0	4.0	2.0	0	0	1.0	2.0	6.0	1.0	2.0	1.0	0	0	3.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas;s__Roseomonas_sp._W32	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Stella	0	2.0	3.0	10.0	7.0	9.0	6.0	14.0	17.0	3.0	6.0	11.0	1.0	14.0	6.0	2.0	3.0	10.0	8.0	10.0	14.0	0	18.0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Geminicoccaceae	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Geminicoccaceae;g__Candidatus_Alysiosphaera	0	0	0	0	0	0	10.0	1.0	5.0	1.0	0	0	0	0	6.0	12.0	0	0	0	0	0	6.0	6.0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Geminicoccaceae;g__Geminicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0	0	0	6.0	1.0	6.0	5.0	0	3.0	0	1.0	3.0	1.0	1.0	1.0	4.0	0	1.0	1.0	0	2.0	0	4.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Constrictibacter	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Defluviicoccus	0	1.0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Dongia	0	1.0	0	1.0	0	0	2.0	1.0	3.0	0	0	1.0	0	1.0	0	6.0	1.0	2.0	0	0	0	0	2.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Insolitispirillum;s__Insolitispirillum_peregrinum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Lacibacterium	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Magnetovibrio	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Nisaea	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Pelagibius	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	3.0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	2.0	3.0	1.0	14.0	4.0	16.0	16.0	7.0	2.0	2.0	5.0	9.0	7.0	6.0	2.0	22.0	2.0	13.0	5.0	5.0	3.0	0	2.0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Candidatus_Midichloriaceae;g__Candidatus_Jidaibacter	0	0	0	1.0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	0	2.0	1.0	2.0	2.0	3.0	3.0	1.0	1.0	1.0	0	3.0	0	2.0	1.0	4.0	1.0	0	1.0	7.0	0	1.0	2.0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Megaira	3.0	1.0	4.0	5.0	11.0	5.0	3.0	3.0	1.0	2.0	0	0	0	4.0	0	3.0	1.0	3.0	0	7.0	2.0	0	0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia	1.0	0	0	6.0	0	4.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__Sneathiella_glossodoripedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	26.0	26.0	30.0	22.0	5.0	20.0	30.0	20.0	16.0	16.0	22.0	17.0	23.0	19.0	18.0	34.0	16.0	8.0	8.0	10.0	7.0	29.0	20.0	21.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	2.0	0	0	2.0	0	0	0	2.0	2.0	2.0	1.0	0	2.0	3.0	4.0	2.0	1.0	4.0	0	0	1.0	4.0	0	4.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Altererythrobacter	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Porphyrobacter	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	40.0	42.0	46.0	26.0	21.0	31.0	38.0	47.0	22.0	28.0	39.0	35.0	44.0	43.0	29.0	38.0	31.0	44.0	15.0	16.0	29.0	35.0	11.0	35.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Blastomonas	0	0	0	1.0	0	0	3.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	18.0	4.0	22.0	4.0	2.0	4.0	5.0	7.0	7.0	10.0	4.0	4.0	7.0	5.0	11.0	5.0	3.0	7.0	2.0	0	6.0	9.0	2.0	7.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium_flavum	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium_pentaromativorans	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Polymorphobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	3.0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhapis	0	0	0	0	0	0	1.0	0	0	9.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sandaracinobacter	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	4.0	0	2.0	3.0	4.0	2.0	4.0	1.0	4.0	0	6.0	0	5.0	0	0	7.0	4.0	2.0	1.0	3.0	6.0	0	4.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	1.0	1.0	1.0	0	1.0	0	0	1.0	3.0	4.0	0	1.0	1.0	0	0	2.0	1.0	0	1.0	1.0	1.0	0	0	4.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis	0	0	2.0	4.0	1.0	1.0	0	1.0	2.0	1.0	0	1.0	0	0	0	0	1.0	2.0	2.0	1.0	1.0	3.0	3.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus	0	1.0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria	482.0	348.0	462.0	640.0	424.0	580.0	262.0	808.0	486.0	892.0	394.0	536.0	401.0	717.0	471.0	279.0	355.0	529.0	351.0	519.0	379.0	473.0	515.0	895.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__Betaproteobacteria_bacterium_LSUCC0110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__beta_proteobacterium_HTCC333	1.0	1.0	2.0	4.0	0	0	0	4.0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	3.0	0	2.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__beta_proteobacterium_HTCC525	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__beta_proteobacterium_JGI_0001003-N18	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__beta_proteobacterium_RBE1CD-49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__beta_proteobacterium_pACH94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__Candidatus_Accumulibacter	5.0	17.0	4.0	2.0	31.0	4.0	1.0	15.0	12.0	4.0	20.0	37.0	15.0	8.0	10.0	2.0	16.0	47.0	0	22.0	0	8.0	9.0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__Candidatus_Accumulibacter;s__Candidatus_Accumulibacter_phosphatis	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__Chitinivorax	14.0	11.0	14.0	0	17.0	2.0	0	12.0	5.0	1.0	3.0	3.0	6.0	18.0	19.0	1.0	11.0	5.0	0	11.0	0	27.0	6.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	539.0	417.0	499.0	537.0	320.0	513.0	423.0	584.0	447.0	3252.0	433.0	399.0	452.0	503.0	646.0	451.0	366.0	417.0	247.0	327.0	277.0	698.0	477.0	3654.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales_bacterium_Beta_02	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales_bacterium_KMB9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Aquabacterium	2.0	6.0	8.0	8.0	4.0	9.0	1.0	6.0	13.0	64.0	1.0	6.0	8.0	7.0	5.0	2.0	4.0	13.0	1.0	5.0	1.0	8.0	14.0	52.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Ideonella	0	0	0	0	0	0	0	0	1.0	22.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	18.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Inhella	0	0	0	5.0	0	3.0	0	0	0	0	1.0	3.0	2.0	0	4.0	0	1.0	1.0	3.0	1.0	1.0	6.0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Leptothrix	20.0	7.0	11.0	11.0	7.0	5.0	5.0	24.0	5.0	9.0	10.0	0	15.0	18.0	4.0	4.0	10.0	1.0	9.0	11.0	9.0	4.0	9.0	15.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Leptothrix;s__Leptothrix_sp._B2	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Leptothrix;s__Leptothrix_sp._FG_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Methylibium	4.0	0	0	0	1.0	1.0	3.0	0	0	0	0	0	0	0	1.0	4.0	0	2.0	1.0	0	0	0	4.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Mitsuaria	0	0	2.0	0	0	1.0	0	0	0	2.0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	0	4.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Paucibacter	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Paucibacter;s__Paucibacter_sp._CH	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Piscinibacter	2.0	0	3.0	1.0	0	1.0	0	0	0	0	1.0	0	2.0	1.0	0	1.0	7.0	0	0	1.0	2.0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Rhizobacter	7.0	2.0	8.0	4.0	2.0	2.0	9.0	7.0	4.0	0	2.0	5.0	6.0	2.0	0	14.0	2.0	6.0	15.0	2.0	8.0	0	3.0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Rhizobacter;s__Rhizobacter_sp.	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Rivibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Rubrivivax	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Sphaerotilus	1.0	6.0	0	7.0	1.0	15.0	1.0	3.0	10.0	0	7.0	6.0	2.0	7.0	5.0	0	3.0	7.0	1.0	0	0	2.0	6.0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Tepidicella;s__Tepidicella_xavieri	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	1.0	0	0	1.0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Pigmentiphaga	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	77.0	47.0	64.0	75.0	40.0	54.0	57.0	93.0	53.0	210.0	36.0	55.0	48.0	98.0	196.0	58.0	40.0	85.0	28.0	44.0	50.0	226.0	52.0	276.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Chitinimonas	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	16.0	28.0	12.0	18.0	31.0	17.0	24.0	39.0	18.0	3.0	25.0	17.0	30.0	49.0	9.0	22.0	25.0	34.0	7.0	29.0	7.0	8.0	25.0	2.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter	0	0	0	1.0	2.0	0	0	1.0	0	0	1.0	0	0	1.0	0	1.0	1.0	2.0	0	3.0	1.0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	82.0	122.0	71.0	94.0	66.0	92.0	76.0	123.0	99.0	1570.0	110.0	134.0	116.0	132.0	231.0	82.0	104.0	169.0	39.0	68.0	62.0	258.0	74.0	1677.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	3.0	7.0	5.0	2.0	9.0	8.0	0	5.0	6.0	28.0	4.0	10.0	8.0	9.0	11.0	3.0	8.0	9.0	0	1.0	2.0	16.0	5.0	22.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__Acidovorax_sp._75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Alicycliphilus	2.0	5.0	0	0	0	0	0	1.0	2.0	2.0	3.0	0	3.0	1.0	6.0	0	0	2.0	1.0	5.0	1.0	8.0	0	4.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Brachymonas	0	1.0	1.0	1.0	0	0	2.0	1.0	1.0	28.0	0	8.0	1.0	0	3.0	7.0	1.0	9.0	1.0	0	0	4.0	0	48.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Caenimonas	0	0	0	1.0	0	1.0	0	0	0	3.0	0	1.0	1.0	1.0	0	0	0	1.0	0	3.0	2.0	2.0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Caldimonas	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Candidatus_Symbiobacter	1.0	0	0	0	0	0	1.0	4.0	2.0	6.0	1.0	1.0	0	3.0	3.0	1.0	0	0	0	0	0	9.0	0	11.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	12.0	14.0	6.0	7.0	8.0	12.0	8.0	9.0	3.0	126.0	13.0	10.0	8.0	6.0	9.0	11.0	10.0	14.0	6.0	4.0	2.0	13.0	11.0	146.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__Comamonas_sp._CO24	0	0	0	0	0	0	0	0	0	44.0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter	1.0	1.0	2.0	4.0	1.0	2.0	0	1.0	0	1.0	1.0	0	0	0	2.0	0	2.0	0	1.0	2.0	1.0	3.0	1.0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia	0	0	0	0	0	0	0	1.0	1.0	1.0	2.0	0	0	0	0	1.0	0	0	1.0	0	0	3.0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Diaphorobacter	1.0	1.0	0	0	0	0	1.0	0	0	14.0	0	3.0	1.0	0	0	0	0	1.0	0	0	0	0	0	17.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Extensimonas	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Giesbergeria	0	0	0	0	0	0	1.0	1.0	0	1.0	1.0	0	0	0	10.0	0	0	0	0	0	0	1.0	0	4.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga	1.0	21.0	1.0	11.0	4.0	11.0	12.0	47.0	2.0	925.0	18.0	31.0	21.0	36.0	40.0	11.0	22.0	28.0	0	3.0	2.0	65.0	2.0	1042.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hylemonella	0	1.0	0	0	1.0	1.0	0	0	0	4.0	1.0	1.0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	5.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans	2.0	3.0	2.0	5.0	0	7.0	1.0	1.0	2.0	23.0	9.0	5.0	4.0	7.0	0	2.0	3.0	2.0	1.0	5.0	1.0	1.0	0	37.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans;s__Limnohabitans_sp._2KL-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Macromonas	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Malikia	0	0	0	0	0	0	8.0	0	0	17.0	0	3.0	0	0	0	3.0	0	3.0	0	0	0	0	0	10.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ottowia	0	1.0	2.0	0	2.0	0	1.0	0	1.0	8.0	3.0	1.0	4.0	1.0	1.0	0	1.0	3.0	1.0	3.0	1.0	0	1.0	8.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas	1.0	1.0	1.0	2.0	2.0	0	0	0	2.0	4.0	0	3.0	0	1.0	0	2.0	0	0	2.0	1.0	1.0	2.0	0	5.0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas;s__Pelomonas_sp._B6.09-66	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
