#SampleID	ERR2814645	ERR2814646	ERR2814647	ERR2814648	ERR2814649	ERR2814650	ERR2814651	ERR2814652	ERR2814653	ERR2814654	ERR2814655	ERR2814656	ERR2814657	ERR2814658	ERR2814659	ERR2814660	ERR2814661	ERR2814662	ERR2814663	ERR2814664	ERR2814665	ERR2814666	ERR2814667	ERR2814668
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	0	1.0	2.0	0	0	2.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae	4.0	12.0	61.0	23.0	34.0	33.0	171.0	31.0	13.0	17.0	88.0	10.0	24.0	31.0	149.0	18.0	15.0	29.0	3.0	73.0	17.0	20.0	30.0	106.0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Salinispira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sphaerochaeta	0	11.0	5.0	0	2.0	2.0	1.0	2.0	0	2.0	6.0	0	1.0	2.0	0	10.0	0	0	0	5.0	0	0	2.0	5.0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	2.0	2.0	0	0	1.0	2.0	0	3.0	1.0	2.0	3.0	4.0	3.0	3.0	2.0	1.0	2.0	0	1.0	1.0	0	1.0	3.0	4.0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_stenostreptum	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_succinifaciens	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes	0	0	2.0	3.0	3.0	3.0	0	3.0	1.0	1.0	3.0	0	1.0	0	1.0	0	2.0	1.0	1.0	2.0	0	0	1.0	3.0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia	0	0	0	0	1.0	0	1.0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales	1.0	2.0	1.0	1.0	0	0	1.0	1.0	0	0	1.0	2.0	3.0	0	2.0	0	0	1.0	1.0	3.0	0	1.0	0	1.0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	13.0	6.0	12.0	20.0	11.0	17.0	40.0	26.0	5.0	6.0	14.0	8.0	19.0	31.0	45.0	5.0	17.0	17.0	4.0	19.0	13.0	14.0	19.0	19.0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Acetomicrobium	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Aminivibrio	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Aminomonas;s__Aminomonas_paucivorans	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Candidatus_Tammella	0	0	0	0	0	0	0	0	1.0	1.0	5.0	1.0	0	0	0	0	0	3.0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus	0	1.0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium	0	2.0	1.0	0	2.0	1.0	0	0	0	0	0	1.0	0	0	0	3.0	3.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Lactivibrio	0	0	2.0	1.0	1.0	0	1.0	0	0	0	1.0	0	1.0	1.0	1.0	0	0	2.0	1.0	0	0	0	2.0	4.0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Thermanaerovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Thermovirga	0	0	0	0	0	0	8.0	2.0	0	0	5.0	2.0	1.0	0	8.0	1.0	2.0	0	0	0	1.0	0	0	4.0
sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Thermovirga;s__Thermovirga_lienii	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes	2.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	1.0
sk__Bacteria;k__;p__Tenericutes;c__;o__;f__;g__;s__Tenericutes_bacterium_ADurb.Bin239	0	1.0	0	0	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes	59.0	51.0	29.0	53.0	63.0	75.0	25.0	54.0	77.0	77.0	60.0	41.0	62.0	45.0	26.0	49.0	46.0	56.0	54.0	22.0	17.0	23.0	56.0	71.0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae	0	2.0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma	0	11.0	7.0	0	4.0	7.0	2.0	4.0	2.0	0	2.0	0	6.0	3.0	1.0	12.0	0	0	0	5.0	3.0	2.0	4.0	2.0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__Acholeplasma_axanthum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__Acholeplasma_oculi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__Acholeplasma_vituli	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma	8.0	0	0	3.0	4.0	5.0	1.0	1.0	1.0	1.0	2.0	4.0	8.0	1.0	1.0	0	2.0	1.0	3.0	0	0	2.0	7.0	4.0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Asteroleplasma	29.0	23.0	11.0	21.0	38.0	27.0	14.0	2.0	33.0	41.0	46.0	15.0	28.0	2.0	14.0	29.0	12.0	19.0	29.0	11.0	11.0	11.0	35.0	55.0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Thermotogae;c__Thermotogae	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Thermotogae;c__Thermotogae;o__Kosmotogales;f__Kosmotogaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Thermotogae;c__Thermotogae;o__Kosmotogales;f__Kosmotogaceae;g__Mesotoga	0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Thermotogae;c__Thermotogae;o__Petrotogales	0	0	0	0	0	0	10.0	0	3.0	3.0	3.0	1.0	0	0	10.0	0	1.0	0	0	0	0	0	0	4.0
sk__Bacteria;k__;p__Thermotogae;c__Thermotogae;o__Petrotogales;f__;g__Defluviitoga	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Fervidobacteriaceae;g__Fervidobacterium	0	0	1.0	0	1.0	2.0	3.0	1.0	0	0	2.0	1.0	0	2.0	4.0	0	1.0	0	0	0	1.0	1.0	0	0
sk__Bacteria;k__;p__Verrucomicrobia	7.0	15.0	7.0	5.0	11.0	6.0	47.0	13.0	11.0	16.0	13.0	4.0	11.0	8.0	29.0	7.0	6.0	5.0	5.0	12.0	24.0	21.0	8.0	14.0
sk__Bacteria;k__;p__Verrucomicrobia;c__;o__;f__;g__;s__Verrucomicrobia_bacterium_ADurb.Bin063	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__;o__;f__;g__;s__Verrucomicrobia_bacterium_ADurb.Bin070	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__;o__;f__;g__;s__Verrucomicrobia_bacterium_ADurb.Bin118	0	0	1.0	0	0	0	0	7.0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__;o__;f__;g__;s__Verrucomicrobia_bacterium_ADurb.Bin474	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Verrucomicrobia;c__;o__;f__;g__;s__Verrucomicrobia_bacterium_SCGC_AAA027-I19	0	0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Methylacidiphilae;o__Methylacidiphilales	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Methylacidiphilae;o__Methylacidiphilales;f__Methylacidiphilaceae	0	0	0	0	0	0	0	0	1.0	1.0	1.0	2.0	0	0	0	0	3.0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae	0	0	2.0	0	0	1.0	0	0	0	3.0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Opitutales	1.0	1.0	0	0	0	1.0	0	0	1.0	1.0	0	0	0	1.0	3.0	0	0	1.0	1.0	0	0	0	0	3.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	3.0	31.0	21.0	10.0	0	4.0	3.0	6.0	5.0	9.0	44.0	4.0	0	10.0	6.0	40.0	2.0	8.0	1.0	13.0	2.0	2.0	4.0	37.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Cephaloticoccus	0	4.0	1.0	0	0	1.0	2.0	0	1.0	4.0	12.0	1.0	0	0	0	5.0	1.0	0	0	1.0	0	0	0	18.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera	3.0	7.0	8.0	7.0	10.0	8.0	5.0	9.0	7.0	2.0	16.0	1.0	4.0	3.0	3.0	14.0	1.0	7.0	6.0	6.0	2.0	0	4.0	20.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus	0	13.0	2.0	0	2.0	4.0	3.0	2.0	3.0	1.0	26.0	0	1.0	0	4.0	8.0	0	1.0	0	1.0	0	0	0	18.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__;g__;s__Puniceicoccales_bacterium_Verruco_01	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae	2.0	6.0	4.0	4.0	2.0	2.0	1.0	4.0	9.0	14.0	6.0	8.0	3.0	5.0	1.0	9.0	7.0	4.0	1.0	4.0	6.0	6.0	4.0	6.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Cerasicoccus	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Puniceicoccus	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__Chthoniobacteraceae	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter	0	0	0	1.0	0	0	0	0	3.0	5.0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae	2.0	8.0	10.0	8.0	6.0	6.0	7.0	12.0	11.0	8.0	8.0	1.0	4.0	15.0	5.0	10.0	0	8.0	1.0	9.0	1.0	1.0	4.0	13.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	12.0	5.0	7.0	3.0	5.0	5.0	8.0	4.0	15.0	12.0	2.0	8.0	2.0	3.0	6.0	7.0	4.0	13.0	13.0	11.0	5.0	5.0	5.0	2.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	33.0	29.0	22.0	51.0	19.0	22.0	22.0	42.0	46.0	45.0	27.0	32.0	30.0	40.0	31.0	33.0	37.0	54.0	38.0	30.0	21.0	20.0	23.0	33.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia_muciniphila	9.0	7.0	6.0	7.0	2.0	2.0	5.0	7.0	9.0	10.0	4.0	3.0	4.0	6.0	3.0	4.0	3.0	11.0	7.0	3.0	7.0	5.0	8.0	4.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia_subdivision_3;g__;s__bacterium_Ellin517	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia_subdivision_3;g__Pedosphaera	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	5.0	7.0	0	4.0	4.0	3.0	4.0	3.0	21.0	25.0	7.0	8.0	3.0	0	3.0	9.0	5.0	4.0	3.0	2.0	2.0	2.0	3.0	9.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Brevifollis	0	1.0	1.0	0	0	0	0	0	1.0	3.0	0	9.0	0	0	0	0	9.0	0	1.0	1.0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter	0	1.0	0	0	0	0	0	1.0	2.0	2.0	0	0	0	1.0	0	2.0	1.0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter	0	7.0	3.0	1.0	4.0	7.0	2.0	4.0	33.0	33.0	13.0	0	0	7.0	2.0	6.0	0	2.0	1.0	2.0	0	1.0	0	17.0
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Roseimicrobium	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	1.0	0	0	3.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__candidate_division_WWE3	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Chloroplast	159.0	86.0	88.0	50.0	59.0	85.0	154.0	56.0	154.0	158.0	102.0	59.0	67.0	78.0	130.0	97.0	79.0	41.0	130.0	70.0	47.0	50.0	96.0	135.0
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Boldia_erythrosiphon	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Chlamydomonas_leiostraca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Chlorella_sp._ArM0029B	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__metagenome	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_Cyanobacterium_sp.	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota	36.0	277.0	68.0	99.0	72.0	90.0	103.0	103.0	112.0	118.0	50.0	66.0	47.0	88.0	100.0	258.0	64.0	84.0	31.0	48.0	25.0	50.0	62.0	53.0
sk__Eukaryota;k__;p__;c__;o__;f__;g__;s__Amoebozoa_sp._Pa18	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Eukaryota;k__;p__;c__;o__;f__;g__;s__Amoebozoa_sp._Pa20	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__;s__Athalamea_environmental_sample	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__;s__Tubulinida_sp._MK-2011	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__;s__eukaryotic_picoplankton_environmental_sample	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__;s__soil_flagellate_AND6	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Blastocystis	1.0	9.0	4.0	3.0	13.0	13.0	0	4.0	6.0	8.0	1.0	19.0	10.0	3.0	2.0	6.0	20.0	4.0	2.0	3.0	5.0	2.0	8.0	2.0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Breviata	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Copromyxa	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Copromyxa;s__Copromyxa_protea	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Cryptocaryon	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Gymnophrys	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Mycamoeba	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Paratrimastix	0	0	0	0	2.0	3.0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Paratrimastix;s__Paratrimastix_pyriformis_ATCC50562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Pyxidicula;s__Pyxidicula_operculata	0	0	0	0	0	0	0	4.0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Rhizomastix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Rhizomastix;s__Rhizomastix_libera	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__;g__Stygamoeba;s__Stygamoeba_regulata	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__Collodictyonidae;g__Diphylleia;s__Diphylleia_rotans	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__Colpodellidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	1.0
sk__Eukaryota;k__;p__;c__;o__;f__Colpodellidae;g__;s__Colpodellidae_sp._HEP	0	3.0	1.0	2.0	1.0	0	2.0	0	0	3.0	1.0	2.0	2.0	0	3.0	0	2.0	2.0	0	1.0	4.0	1.0	3.0	1.0
sk__Eukaryota;k__;p__;c__;o__;f__Colpodellidae;g__Colpodella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0
sk__Eukaryota;k__;p__;c__;o__;f__Colpodellidae;g__Colpodella;s__Colpodella_sp._HLJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__Entamoebidae	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__Entamoebidae;g__Entamoeba	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__Entamoebidae;g__Entamoeba;s__Entamoeba_insolita	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Eukaryota;k__;p__;c__;o__;f__Hartmannellidae	0	1.0	0	1.0	0	0	0	0	0	1.0	3.0	1.0	1.0	1.0	0	0	0	0	1.0	0	1.0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__Hartmannellidae;g__Saccamoeba	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__Hartmannellidae;g__Vermamoeba	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__;f__Hexamitidae	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
sk__Eukaryota;k__;p__;c__;o__;f__Hexamitidae;g__Giardia	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
