Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1352952,ERR1352953,ERR1352956,ERR1352957,ERR1352959,ERR1352962,ERR1352903,ERR1352906,ERR1352908,ERR1352909,ERR1352932,ERR1352934,ERR1352935,ERR1352937,ERR1352940,ERR1352942,ERR1352943,ERR1352946,ERR1352912,ERR1352913,ERR1352928,ERR1352929,ERR1352947,ERR1352950,ERR1352916,ERR1352918,ERR1352920,ERR1352921,ERR1352924,ERR1352925
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Shigella,Ente_Shigella,44,0,29,0,0,19,0,197,65,0,77,13,0,0,32,82,0,11,35,0,29,0,0,28,24,38,31,0,96,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Sodalis,Ente_Sodalis,127,0,71,0,0,47,0,466,179,0,244,49,0,0,102,283,0,60,88,0,42,0,0,74,39,98,71,0,146,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Steffania,Ente_Steffania,1,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Stenotrophomonas,Ente_Stenotrophomonas,211,0,141,0,0,81,0,761,362,0,316,84,0,0,218,549,0,79,150,0,92,0,0,136,58,123,118,0,271,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Thorsellia,Ente_Thorsellia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Trabulsiella,Ente_Trabulsiella,917,0,578,0,0,351,0,3381,1508,0,1632,417,0,0,637,1402,0,271,599,0,346,0,0,567,424,672,496,1,1047,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Xenorhabdus,Ente_Xenorhabdus,104,0,44,0,0,28,0,403,140,0,186,32,0,0,52,155,0,27,82,0,37,0,0,53,51,73,58,0,162,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,Ente_Yersinia,73,0,48,0,1,26,0,238,113,0,106,27,0,0,42,138,0,24,49,0,30,0,0,28,23,41,41,0,83,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,Coxi_Aquicella,0,0,0,2,1,0,0,1,2,0,1,0,7,2,0,0,0,0,5,0,0,1,1,0,1,0,1,10,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxi_Coxiella,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,Coxi_Rickettsiella,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Francisellaceae,Caedibacter,Fran_Caedibacter,4,0,0,0,0,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Francisellaceae,Fangia,Fran_Fangia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Francisellaceae,Francisella,Fran_Francisella,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Francisellaceae,Nebulobacter,Fran_Nebulobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legi_Legionella,11,10,0,10,40,0,34,9,6,1,5,1,7,4,7,0,8,18,0,2,1,6,14,2,0,1,0,13,4,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,Legi_Tatlockia,0,2,0,0,0,0,2,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2,3,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Marinicellales,Marinicellaceae,Marinicella,Mari_Marinicella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Crenotrichaceae,Crenothrix,Cren_Crenothrix,9,2,2,3,7,0,1,11,9,0,15,0,1,3,3,7,1,0,3,0,4,1,1,5,1,11,2,2,2,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylobacter,Meth_Methylobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum,Meth_Methylocaldum,6,3,3,2,0,1,0,8,5,0,3,1,3,0,2,5,0,3,6,0,2,0,1,1,0,4,1,1,4,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,Meth_Methylococcus,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,Meth_Methylomicrobium,3,0,1,0,0,2,0,5,2,0,1,1,0,0,2,4,0,1,0,0,0,0,0,2,1,2,2,0,3,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,Meth_Methylomonas,2,0,0,0,0,0,0,8,2,0,2,2,0,0,1,5,0,2,1,0,1,0,0,1,0,3,2,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylosarcina,Meth_Methylosarcina,0,1,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alca_Alcanivorax,26,4,2,6,9,6,2,31,17,0,14,3,0,2,3,17,1,14,11,2,1,3,2,9,10,15,4,6,12,4
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,Hahe_Hahella,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Chromohalobacter,Halo_Chromohalobacter,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,Halo_Cobetia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Haererehalobacter,Halo_Haererehalobacter,2,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halo_Halomonas,19,5,11,11,46,9,3,81,27,0,36,12,1,1,11,34,7,5,19,1,7,11,1,10,7,15,12,3,30,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,Halo_Kushneria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea,Ocea_Amphritea,2,0,0,0,0,0,0,2,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,Ocea_Balneatrix,3,0,2,0,0,1,0,16,3,0,4,0,0,0,0,3,0,1,1,0,1,0,0,0,3,4,2,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Bermanella,Ocea_Bermanella,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,Ocea_Marinobacterium,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas,Ocea_Marinomonas,33,2,15,1,7,16,0,158,43,0,63,13,0,0,28,76,2,12,27,0,17,3,0,19,12,24,28,2,45,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptuniibacter,Ocea_Neptuniibacter,2,0,1,0,0,0,0,8,2,0,4,0,0,0,1,1,0,0,5,0,1,0,0,2,0,0,1,0,4,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomonas,Ocea_Neptunomonas,0,0,0,0,1,0,0,3,0,0,2,0,0,0,2,2,0,0,3,0,0,0,0,1,0,0,0,3,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Nitrincola,Ocea_Nitrincola,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,Ocea_Oceanospirillum,3,0,0,0,0,1,0,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleibacter,Ocea_Oleibacter,1,0,2,0,0,1,1,6,3,0,0,1,0,1,1,3,0,2,2,0,3,0,0,0,0,0,0,1,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,Ocea_Pseudospirillum,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus,Olei_Oleiphilus,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Reinekea,Sacc_Reinekea,1,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Saccharospirillum,Sacc_Saccharospirillum,2,0,1,0,0,1,0,7,3,0,4,2,0,0,1,4,0,0,1,0,0,0,0,3,0,2,3,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Past_Actinobacillus,11,0,7,0,0,0,0,145,16,0,19,1,0,0,7,18,0,2,17,0,5,0,0,3,6,8,11,0,33,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Past_Aggregatibacter,5,0,68,2,6,7,0,44,78,0,14,4,0,0,10,22,0,7,17,0,12,0,0,7,4,6,7,0,16,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium,Past_Avibacterium,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia,Past_Bibersteinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Chelonobacter,Past_Chelonobacter,1,0,1,0,0,0,0,13,6,0,8,0,0,0,1,4,0,0,2,0,1,0,0,0,0,0,2,0,7,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium,Past_Gallibacterium,3,0,0,0,0,3,0,6,0,0,4,0,0,0,0,5,0,0,1,0,0,0,0,1,0,2,0,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Past_Haemophilus,151,1,106,1,5,44,1,597,209,0,212,57,0,0,99,249,0,49,101,0,44,0,0,76,51,85,94,0,246,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Past_Mannheimia,1,1,4,0,1,0,2,38,5,0,3,3,0,1,1,3,0,1,0,0,2,0,0,2,1,2,1,0,3,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Necropsobacter,Past_Necropsobacter,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Nicoletella,Past_Nicoletella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Past_Pasteurella,9,0,2,0,0,1,0,21,10,0,7,1,0,0,2,11,0,1,1,0,4,0,0,2,0,6,5,0,12,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Phocoenobacter,Past_Phocoenobacter,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Volucribacter,Past_Volucribacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Mora_Acinetobacter,698,291,456,269,1898,235,253,2290,1066,36,680,436,101,187,503,806,255,571,792,79,255,216,145,360,241,299,251,308,945,118
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Agitococcus,Mora_Agitococcus,140,112,0,93,264,23,15,143,74,4,39,54,13,15,33,15,17,214,45,12,7,43,38,32,0,0,5,51,74,8
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,Mora_Alkanindiges,136,113,25,120,314,45,14,301,150,11,70,84,33,6,61,81,31,192,78,15,27,51,47,37,7,29,30,130,106,20
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,Mora_Enhydrobacter,21,13,29,7,86,6,17,164,53,3,19,19,6,46,28,40,17,59,49,3,13,6,11,143,12,6,5,11,40,8
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,Mora_Moraxella,227,21,73,25,76,62,5,660,224,3,273,94,3,6,153,294,7,103,177,4,54,18,9,112,59,133,127,23,172,4
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca,Mora_Perlucidibaca,212,239,5,474,1851,75,37,260,212,12,34,120,43,22,51,41,154,266,85,35,27,76,73,86,1,15,19,92,118,31
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Mora_Psychrobacter,5,4,5,0,11,2,2,33,13,0,11,2,0,0,11,41,1,6,5,0,7,0,0,3,2,4,2,0,16,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azomonas,Pseu_Azomonas,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azorhizophilus,Pseu_Azorhizophilus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseu_Pseudomonas,363,27,247,52,114,118,18,1604,605,12,781,157,4,28,329,705,189,152,325,12,213,24,14,211,164,304,254,34,564,13
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Serpens,Pseu_Serpens,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,Sali_Salinisphaera,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,Pisc_Methylophaga,9,14,1,8,37,1,2,20,6,0,3,4,0,1,3,7,1,3,3,2,1,4,7,2,4,2,2,5,4,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsia,Pisc_Piscirickettsia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiomicrospira,Pisc_Thiomicrospira,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Allobeggiatoa,Thio_Allobeggiatoa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa,Thio_Beggiatoa,104,0,34,0,0,37,0,321,107,1,156,24,0,0,57,170,0,24,56,0,24,1,1,54,29,54,54,0,117,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Cocleimonas,Thio_Cocleimonas,4,0,2,2,1,2,0,19,4,0,6,2,0,0,1,9,0,0,5,0,0,0,0,3,2,3,4,0,6,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix,Thio_Leucothrix,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiopilula,Thio_Thiopilula,28,2,22,2,1,14,0,73,51,0,35,10,0,0,27,62,0,10,19,0,9,0,0,15,9,16,22,0,21,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thioploca,Thio_Thioploca,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,1,1,2,2,0,3,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thio_Thiothrix,16,3,12,12,14,9,85,86,31,0,39,5,2,0,9,31,5,92,27,1,5,4,7,5,11,30,13,5,41,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseu_Pseudoalteromonas,27,3,15,5,8,9,2,111,41,0,42,8,1,0,17,50,0,6,16,0,11,3,1,9,14,18,10,2,44,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Pseudoalteromonadaceae,Vibrio,Pseu_Vibrio,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,1,1,0,2,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Vibr_Aliivibrio,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,2,0,0,1,0,0,2,0,1,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Enterovibrio,Vibr_Enterovibrio,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,Vibr_Grimontia,4,0,1,0,0,2,0,35,11,0,19,2,0,0,1,6,0,3,9,0,1,0,0,2,2,8,2,0,13,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Listonella,Vibr_Listonella,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Vibr_Photobacterium,133,0,215,1,0,49,0,647,358,0,213,67,0,0,126,339,1,49,103,0,90,0,0,89,83,114,57,0,281,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Salinivibrio,Vibr_Salinivibrio,14,0,5,0,0,1,0,39,11,0,14,2,0,0,8,10,0,4,17,0,6,0,0,6,2,8,9,0,15,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibr_Vibrio,410,1,322,4,9,148,3,2011,823,0,834,162,0,0,407,860,4,140,377,0,222,0,2,265,226,376,261,5,823,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Hydrocarboniphaga,Sino_Hydrocarboniphaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Nevskia,Sino_Nevskia,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,Sino_Steroidobacter,1,0,0,5,0,2,0,2,0,1,1,3,1,4,0,0,2,0,1,3,1,2,2,0,0,8,0,3,2,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Aquimonas,Xant_Aquimonas,0,1,0,0,0,1,0,2,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Xant_Arenimonas,10,29,3,16,26,0,0,16,3,10,6,0,19,3,0,0,298,1,1,5,1,53,16,1,0,0,2,82,7,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Aspromonas,Xant_Aspromonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,Xant_Dokdonella,3,27,4,13,10,1,9,17,12,20,5,3,4,4,3,2,150,5,1,11,1,4,6,2,0,3,15,21,3,4
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Fulvimonas,Xant_Fulvimonas,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Ignatzschineria,Xant_Ignatzschineria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,Xant_Luteibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Xant_Luteimonas,10,23,3,5,29,2,4,14,6,5,2,2,0,3,1,4,21,3,14,4,0,6,3,4,1,1,14,4,4,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Xant_Lysobacter,17,45,0,31,61,3,8,27,12,8,2,15,10,7,6,1,36,39,13,7,2,18,16,1,0,2,2,22,10,1
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Xant_Pseudoxanthomonas,62,71,37,9,72,26,9,149,80,22,76,18,6,9,42,108,50,35,47,12,12,6,7,33,17,33,65,7,35,3
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,Xant_Rhodanobacter,0,4,0,1,0,0,0,2,0,3,1,1,1,1,2,0,4,0,1,0,0,0,1,0,0,1,2,2,0,2
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Silanimonas,Xant_Silanimonas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Xant_Stenotrophomonas,3,24,1,1,24,1,3,10,3,4,1,6,0,4,2,8,3,1,22,4,2,0,1,2,0,0,8,4,1,2
