assembly_run_ids,study_id,Euryarchaeota,Actinobacteria,Bacteroidetes,Chloroflexi,Elusimicrobia,Firmicutes,Fusobacteria,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Tenericutes,Verrucomicrobia,Ascomycota,Basidiomycota,Arthropoda,Chordata,Mollusca,Nematoda,Rotifera,Cercozoa,Ciliophora,Euglenozoa,Heterolobosea,Tubulinea,Streptophyta,Crenarchaeota,Nanoarchaeota,Thaumarchaeota,Acidobacteria,Aquificae,Armatimonadetes,Balneolaeota,Caldiserica,Calditrichaeota,Chlamydiae,Chlorobi,Chrysiogenetes,Cyanobacteria,Deferribacteres,Fibrobacteres,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Lentisphaerae,Nitrospinae,Rhodothermaeota,Synergistetes,Thermodesulfobacteria,Thermotogae,Annelida,Apicomplexa,Bacillariophyta,Blastocladiomycota,Brachiopoda,Bryozoa,Chlorophyta,Chromerida,Chytridiomycota,Cnidaria,Colponemidia,Cryptomycota,Echinodermata,Entoprocta,Entorrhizomycota,Euglenida,Eustigmatophyceae,Gastrotricha,Gnathostomulida,Haplosporidia,Hemichordata,Microsporidia,Mucoromycota,Phaeophyceae,Picozoa,Pinguiophyceae,Placozoa,Platyhelminthes,Porifera,Priapulida,Tardigrada,Xanthophyceae,Xenacoelomorpha,Zoopagomycota,Parvarchaeota,Caldithrix
ERR2683235,MGYS00003139,198,2965,4681,124,4,27740,2879,6,31,41337,29,171,336,256,7,50,16,0,912,23,0,0,0,0,0,55,0,0,2,45,0,7,0,5,0,24,1,0,38,0,8,61,9,25,5,0,0,230,0,1,0,2,0,0,0,0,3,0,0,1,0,91,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
ERR2683236,MGYS00003139,59,1362,18704,141,11,27189,7959,15,166,33802,381,476,594,20,1,21,1,0,503,60,0,0,0,0,0,16,0,0,0,101,0,19,0,4,2,78,447,0,26,0,23,7,25,64,15,1,1,445,0,2,1,4,2,0,0,0,30,0,1,0,0,37,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0
ERR2683237,MGYS00003139,941,9733,8313,487,26,41018,513,18,182,24811,303,1036,1835,203,18,211,73,3,864,52,0,0,0,0,0,249,3,0,7,146,0,24,0,7,3,40,2,0,150,1,117,66,18,155,18,4,0,317,0,0,23,11,9,0,0,0,45,0,11,1,0,6,0,0,0,4,2,2,0,0,0,1,3,2,0,0,0,238,0,0,0,0,0,1,0,0
ERR2683239,MGYS00003139,608,6910,6383,170,4,44076,626,3,86,25848,110,358,516,220,66,1028,55,1,1260,42,0,0,0,0,0,160,0,0,0,297,0,13,1,17,0,46,1,0,29,0,33,28,24,84,17,0,0,337,0,0,9,7,0,0,0,0,26,0,1,3,0,48,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,35,0,0
ERR2683240,MGYS00003139,95,4005,6518,49,6,9054,115,1,27,13110,31,220,245,15,7,20,53,3,107,10,0,0,0,0,0,15,1,0,0,43,0,14,0,1,1,85,2,0,47,0,15,3,13,22,14,0,0,81,0,1,7,0,12,4,0,0,31,0,11,2,0,67,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0
ERR2683242,MGYS00003139,287,1329,3527,241,8,14352,647,32,71,93015,89,83,802,23,4,148,17,0,1327,18,0,0,0,0,0,22,0,0,1,156,0,11,0,21,0,33,0,0,45,1,31,7,34,182,8,0,0,860,1,4,0,1,1,0,0,0,44,0,0,0,0,3,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
ERR2683243,MGYS00003139,183,813,5157,313,16,13364,1295,33,75,38316,141,81,286,37,7,22,104,0,99,30,0,0,0,0,0,18,1,0,1,121,0,26,1,6,0,40,1,0,65,2,48,26,61,82,4,0,0,326,1,10,0,1,0,1,0,0,16,0,2,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0
ERR2683247,MGYS00003139,212,10731,2619,101,1,56048,1491,9,49,22143,14,869,1184,361,14,42,15,1,432,15,0,0,0,0,0,42,1,0,0,81,0,1,0,3,1,27,0,0,34,0,13,12,4,31,5,0,0,181,0,7,13,1,1,0,0,0,6,0,2,0,0,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0
ERR2683248,MGYS00003139,145,1349,8253,885,55,5113,207,67,602,22354,152,60,788,20,5,18,4,0,88,80,0,0,0,0,0,14,1,0,1,587,0,123,1,19,2,109,17,0,87,0,14,100,202,252,3,2,0,122,0,0,2,0,1,1,0,0,9,0,16,2,0,180,0,0,0,8,1,5,0,0,0,0,1,3,0,0,0,1,0,0,0,1,1,7,0,0
ERR2683250,MGYS00003139,87,1053,11733,84,0,9159,1070,3,21,48167,44,124,183,108,10,10,4,1,117,12,0,0,0,0,0,61,0,0,1,47,0,12,0,3,0,26,4,0,7,1,24,15,23,25,16,0,0,112,0,0,1,3,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ERR2683253,MGYS00003139,77,898,10056,247,47,13321,3457,32,140,20075,313,198,364,22,6,26,7,9,452,872,0,0,0,0,0,15,0,0,1,250,0,19,0,4,0,42,0,0,109,1,306,22,85,68,17,0,0,210,0,2,9,1,5,0,0,0,4,0,3,1,0,4,0,0,0,16,0,0,0,0,0,1,1,2,0,0,0,5,0,0,0,0,1,1,0,0
ERR2683256,MGYS00003139,548,4231,6904,171,42,54055,4235,9,48,29162,134,705,995,272,25,69,26,0,1623,105,0,0,0,0,0,123,1,0,0,78,0,25,0,8,0,36,2,0,84,0,157,40,20,88,42,1,0,627,0,10,2,0,0,2,0,0,10,0,2,0,0,6,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
ERR2683258,MGYS00003139,119,1031,2007,1377,0,11817,172,6,33,165446,27,46,89,6,1,10,0,0,28,8,0,0,0,0,0,5,0,0,0,94,0,14,0,2,0,103,2,0,42,0,6,6,12,80,12,0,0,571,12,0,0,0,0,0,0,0,48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ERR2683260,MGYS00003139,139,1121,9645,137,5,16364,964,19,69,33803,64,185,286,35,0,42,3,0,89,3,0,0,0,0,0,10,0,0,0,105,0,10,0,7,0,37,3,0,19,1,30,24,11,69,27,0,0,838,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ERR2683262,MGYS00003139,1045,2103,3025,497,5,17848,897,2,232,14276,216,912,522,21,3,26,3,1,209,0,0,0,0,0,0,35,7,0,0,44,2,53,0,3,2,59,1,0,23,0,31,8,11,685,32,0,0,1437,0,29,1,2,0,0,0,0,2,0,1,0,0,12,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683263,MGYS00003139,211,1657,3853,86,5,22594,2434,8,29,20439,39,215,617,95,6,56,10,0,394,12,0,0,0,0,0,64,0,0,0,41,1,14,0,19,8,21,0,0,26,0,35,33,11,50,3,0,0,331,0,0,1,1,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
ERR2683266,MGYS00003139,878,4338,3396,221,9,27616,432,0,56,26641,159,176,661,115,4,101,11,0,168,26,0,0,0,0,0,23,1,0,1,152,0,8,0,41,0,101,5,0,22,0,24,19,48,91,5,0,0,1364,0,3,0,0,1,0,0,0,32,0,1,0,0,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
ERR2683267,MGYS00003139,81,993,7831,78,13,10125,342,7,13,87557,144,82,113,21,2,21,2,0,45,5,0,0,0,0,0,30,2,0,0,102,0,4,0,24,0,38,0,0,30,0,21,15,21,23,23,0,0,131,2,2,1,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
ERR2683269,MGYS00003139,100,591,16085,131,4,4317,195,3,6,73317,11,35,55,13,8,18,3,0,66,3,0,0,0,0,0,18,0,0,0,81,0,8,0,0,0,11,2,0,7,0,7,13,8,29,3,0,0,143,3,0,2,0,0,0,0,0,8,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ERR2683270,MGYS00003139,1092,853,1669,3287,2,8507,520,0,471,3452,252,178,1569,17,2,12,13,1,85,6,0,0,0,0,0,87,3,0,0,248,0,289,0,24,2,1611,2,0,15,0,29,6,34,750,16,0,0,4090,0,134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
ERR2683271,MGYS00003139,22,4618,4570,89,12,2211,106,2,39,17627,43,68,387,18,10,16,50,3,3,75,0,0,0,0,0,285,1,2,0,82,0,12,0,1,0,71,0,0,311,0,30,17,26,16,3,1,0,45,2,0,15,5,30,6,0,0,891,1,102,2,2,35,0,0,0,79,47,3,0,0,0,1,1,5,3,0,0,2,3,0,0,4,0,2,0,0
ERR2683272,MGYS00003139,1326,2255,1840,147,1,12236,958,1,77,38793,100,232,738,240,5,74,6,0,188,1,0,0,0,0,0,51,8,0,0,76,0,4,0,4,0,46,0,0,27,1,13,6,47,52,8,0,0,550,0,0,1,2,1,1,0,0,15,0,4,0,0,17,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0
ERR2683274,MGYS00003139,106,3476,7169,73,1,21599,6353,11,56,38009,19,165,429,215,0,39,14,0,600,25,0,0,0,0,0,405,0,0,0,63,0,6,0,2,0,37,2,0,5,1,4,44,10,32,6,0,0,175,0,0,1,0,1,0,0,0,4,0,0,0,0,85,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683275,MGYS00003139,157,5640,3575,153,1,22985,12790,17,63,35970,19,175,455,792,33,126,3,2,1205,179,0,0,0,0,0,122,2,0,0,109,0,11,0,1,2,55,0,0,12,1,6,14,11,37,5,0,0,335,0,0,1,3,0,0,0,0,8,0,3,0,0,58,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,1,0,0,8,0,0,0,0,0
ERR2683278,MGYS00003139,90,2763,15134,128,5,48393,235,3,64,123114,16,71,210,23,5,50,0,0,44,0,0,0,0,0,0,15,1,0,0,60,0,8,0,2,0,100,0,0,49,0,1,3,10,33,3,0,0,206,0,1,1,0,1,0,0,1,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ERR2683279,MGYS00003139,19,404,1903,14,1,2684,234,2,8,68932,10,37,40,3,1,1,0,0,36,6,0,0,0,0,0,11,0,0,1,14,0,3,0,4,0,5,0,0,3,0,1,2,3,8,1,0,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2683280,MGYS00003139,32,41854,881,383,3,8406,43,7,718,5050,36,15,195,80,201,475,3063,138,41,12,0,0,0,0,0,71,0,0,6,87,0,20,0,4,1,36,0,0,842,0,8,31,23,10,8,2,0,4,0,3,9,15,1,0,0,0,44,0,11,3,0,3,0,0,0,10,4,42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ERR3258496,MGYS00004715,17,195,4625,59,38,1953,332,0,49,35282,180,43,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5,0,0,1,3,2,0,6,102,9,5,7,142,127,2,0,794,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ781412,MGYS00005016,3,1,6,0,0,3,1,0,0,5,0,0,0,1,3,4,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERZ781411,MGYS00005016,3,6,7,1,1,21,2,0,3,17,3,0,7,3,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
