#SampleID	ERR1356692	ERR1356693	ERR1356694	ERR1356695	ERR1356696	ERR1356697	ERR1356698	ERR1356699	ERR1356700	ERR1356701	ERR1356702	ERR1356703	ERR1356704	ERR1356705	ERR1356706	ERR1356707	ERR1356708	ERR1356709	ERR1356710	ERR1356711	ERR1356712	ERR1356713	ERR1356714	ERR1356715	ERR1356716	ERR1356717	ERR1356718	ERR1356719	ERR1356720	ERR1356721	ERR1356722	ERR1356723	ERR1356724	ERR1356725	ERR1356726	ERR1356727	ERR1356728	ERR1356729	ERR1356730	ERR1356731	ERR1356732	ERR1356733	ERR1356734	ERR1356735	ERR1356736	ERR1356737	ERR1356738	ERR1356739	ERR1356740	ERR1356741	ERR1356742	ERR1356743	ERR1356744	ERR1356745	ERR1356746	ERR1356747	ERR1356748	ERR1356749	ERR1356750	ERR1356751	ERR1356752	ERR1356753	ERR1356754	ERR1356755	ERR1356756	ERR1356757	ERR1356758	ERR1356759	ERR1356760	ERR1356761	ERR1356762	ERR1356763
Root;k__Bacteria;p__Acidobacteria;c__AT-s2-57;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__;g__;s__	1	5	0	2	1	0	1	5	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	1	0	0	2	1	1	2	4	0	0	1	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__;f__;g__;s__	0	22	3	3	0	6	1	17	1	1	6	1	1	1	2	1	2	1	0	0	2	0	0	0	2	2	3	1	0	1	4	0	3	0	0	1	17	0	0	0	1	0	0	1	5	2	2	4	0	1	0	4	0	1	5	2	1	7	7	3	1	0	6	4	0	0	2	18	0	0	1	3
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__BPC015;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__;g__;s__	6	64	9	20	11	31	7	39	15	4	20	6	3	17	13	1	13	2	0	0	17	3	0	0	14	8	36	3	1	7	21	5	16	16	0	1	72	7	6	5	10	82	3	3	8	15	2	8	6	9	4	12	0	3	21	32	2	7	11	14	7	8	9	46	3	2	10	36	0	3	12	15
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__;s__	7	290	61	120	11	135	31	214	35	21	53	14	47	60	30	15	30	9	3	3	15	48	4	2	38	12	95	17	43	56	35	10	43	60	3	33	90	16	69	66	40	734	8	13	20	24	25	26	37	76	17	25	1	4	26	76	5	18	23	48	15	4	18	106	10	29	5	176	0	5	5	36
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__RB40;g__;s__	0	12	4	5	6	8	1	7	1	0	1	1	0	4	2	0	2	0	0	0	12	7	0	0	2	6	4	0	1	4	29	20	5	7	1	0	1	0	1	2	0	3	1	0	18	6	2	0	2	4	0	5	0	0	0	1	0	1	2	0	2	1	4	5	0	0	0	5	0	2	2	2
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__mb2424;g__;s__	2	215	5	66	11	49	5	174	9	9	7	4	16	43	6	8	5	8	1	3	2	16	6	7	22	11	18	15	11	39	9	5	7	37	0	6	22	2	14	18	0	77	11	9	30	41	13	28	2	7	0	44	1	4	8	26	10	27	10	26	3	8	7	84	0	6	2	160	1	5	3	19
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	0	149	0	0	1	0	0	145	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	143	0	4	1	0	0	3
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidobacterium;s__	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter;s__	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter;s__modestum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Telmatobacter;s__bradus	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus;s__	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__;s__	0	11	1	1	0	0	0	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	6	1	4	0	0	1	1
Root;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__CandidatusKoribacter;s__	0	1	0	1	1	1	0	1	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__BPC102;o__;f__;g__;s__	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__;g__;s__	0	84	0	9	0	28	0	52	0	4	0	0	0	6	1	0	0	4	0	0	0	15	0	1	0	1	0	0	0	2	0	0	0	15	0	31	1	0	0	4	0	24	0	1	1	1	1	12	2	11	0	33	0	10	0	5	0	5	0	2	0	0	1	6	1	5	0	47	0	11	0	17
Root;k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__;g__;s__	0	4	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	1
Root;k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__	0	6	0	5	0	0	1	4	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	4	0	0	0	1
Root;k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__;g__;s__	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__GAL08;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__;g__;s__	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__;s__	0	32	1	2	2	4	3	31	4	0	1	1	1	1	23	9	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	5	3	2	1	5	0	0	0	3	0	0	0	0	1	0	0	4	3	0	0	0	0	1	0	13	19	0	0	4	1	0	1	6	6	7	25	1	0	0	1
Root;k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__	0	60	0	1	3	1	9	59	3	0	8	2	1	1	53	23	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	13	8	0	0	2	0	1	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	52	19	1	0	2	2	0	0	2	2	10	57	2	0	0	1
Root;k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__;g__;s__	0	31	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	31	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__RB25;o__;f__;g__;s__	0	11	0	0	0	2	0	8	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	0	0	0	1	0	1
Root;k__Bacteria;p__Acidobacteria;c__S035;o__;f__;g__;s__	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__	4	255	7	53	13	68	0	165	5	8	13	4	7	48	7	11	10	6	0	0	19	81	12	5	18	11	5	4	16	43	25	10	9	37	1	22	13	1	11	9	12	74	2	4	10	19	13	18	20	40	2	69	2	20	5	75	7	23	5	20	5	5	1	71	8	22	1	136	0	7	7	48
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__AKIW659;g__;s__	0	12	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	2	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__MVS-65;g__;s__	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f;g__;s__	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PK34;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__;s__	0	11	0	2	0	3	0	7	0	1	0	0	0	3	0	0	0	0	0	1	0	3	7	2	0	0	0	0	1	2	1	0	0	1	0	5	0	0	4	1	2	4	0	0	0	0	0	0	1	2	0	2	0	0	0	3	0	0	0	2	0	0	0	2	1	4	0	3	0	3	0	0
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__CandidatusSolibacter;s__	0	13	2	6	2	1	0	10	0	0	1	0	1	5	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	5	1	0	0	1	0	2	1	0	1	2	1	9	1	0	0	2	4	0	0	1	1	1	0	1	1	2	0	1	0	1	0	0	1	7	6	5	0	5	0	0	0	2
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae];g__;s__	0	45	12	17	8	8	2	30	2	6	12	5	2	7	3	0	0	2	0	0	0	1	9	7	4	1	0	1	11	10	2	4	2	5	1	28	9	1	22	19	4	22	2	1	0	3	0	2	0	6	2	17	0	0	1	8	0	3	1	3	1	1	0	2	0	0	1	26	0	0	0	6
Root;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae];g__Bryobacter;s__	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	10	8	12	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__;s__	5	51	19	13	44	32	14	28	11	0	22	4	7	3	14	6	33	6	0	0	5	0	0	0	19	11	31	2	12	3	31	18	22	15	3	0	88	10	0	2	13	1	13	0	5	2	16	4	11	4	23	12	0	0	8	5	27	8	21	4	17	1	9	13	0	0	14	29	0	0	15	21
Root;k__Bacteria;p__Acidobacteria;c__TM1;o__;f__;g__;s__	0	2	0	2	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__;g__;s__	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	3	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__;f__;g__;s__	1	8	1	1	0	0	2	5	0	1	1	0	0	1	0	0	1	0	2	0	0	8	0	0	0	0	0	0	1	1	3	2	0	1	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	1	0	0	20	2	11	1	0	3	1	0	24	0	0	0	5	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__;g__;s__	6	4	0	0	7	4	0	2	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	9	1	0	0	0	0	1	0	0	3	0	0	30	11	0	0	0	0	0	0	0	0	0	0	3	3	0	0	14	1	4	4	3	0	0	2	0	1	2	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29;f__;g__;s__	3	39	0	92	10	66	0	14	1	1	0	0	0	10	4	1	3	4	0	0	8	15	0	0	4	3	18	10	8	82	7	1	5	4	0	0	2	0	1	0	5	54	5	0	25	23	8	12	1	24	5	6	0	0	15	76	9	17	13	17	4	2	13	133	0	0	6	13	0	4	0	16
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__	0	0	0	0	0	3	0	0	0	0	0	8	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	1	0	171	2	0	0	1	1	0	1	3	1	1	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0
Root;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075;g__;s__	25	37	2	49	27	58	9	13	10	0	20	92	15	10	32	6	41	10	0	0	67	21	43	21	26	19	100	17	28	31	44	25	121	53	2	2	4	0	16	1	2	32	6	0	35	20	37	31	28	19	0	2	2	3	58	39	22	8	26	3	30	8	18	8	1	0	1	11	0	5	11	10
Root;k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__;g__;s__	0	33	0	1	0	9	0	22	0	0	0	0	0	0	0	1	0	0	0	0	0	5	1	1	0	3	0	0	0	1	0	1	0	9	0	7	0	0	0	1	0	40	0	0	0	0	0	1	0	3	0	8	0	3	0	1	0	1	0	3	0	0	0	0	0	3	0	18	0	3	0	7
Root;k__Bacteria;p__Acidobacteria;c__iii1-8;o__SJA-36;f__;g__;s__	0	3	0	0	0	1	3	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	2	0	0	3	0
Root;k__Bacteria;p__Actinobacteria;c__;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	18	888	199	238	79	329	48	746	44	39	212	67	102	150	92	49	152	57	7	11	46	20	26	10	126	78	104	30	44	91	79	36	73	79	74	97	287	88	99	52	214	262	143	57	81	67	92	93	195	149	62	61	9	2	486	182	109	61	114	59	88	33	166	311	86	164	188	553	7	5	78	78
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__AKIW874;g__;s__	0	5	3	2	0	0	1	4	0	1	3	3	0	3	1	0	2	0	0	0	0	0	1	0	2	0	2	0	0	1	1	2	1	1	0	1	3	2	0	0	3	2	0	0	1	1	1	0	1	0	1	1	0	0	8	3	1	1	1	3	1	2	1	2	1	1	1	3	0	0	1	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__;s__	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Ferrimicrobium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__;s__	23	751	353	315	59	174	49	562	67	50	161	54	65	128	49	44	97	32	3	10	66	31	8	5	41	48	69	47	16	51	55	32	92	116	107	166	158	70	4	5	117	274	139	44	70	48	32	27	50	76	14	25	9	11	167	105	63	47	208	105	52	17	88	248	68	186	61	341	2	9	86	112
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017;g__;s__	1	13	9	5	1	3	0	13	1	0	3	0	1	2	2	3	1	0	0	0	2	2	6	3	8	6	6	1	2	2	3	1	5	2	3	0	3	0	1	0	2	10	1	1	12	5	6	3	0	0	0	2	0	1	1	2	2	2	6	2	2	0	1	5	3	9	1	4	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__	0	3	2	3	0	0	0	1	0	0	0	0	1	0	1	0	3	0	0	0	1	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	2	11	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	2
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__JdFBGBact;g__;s__	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	4	2	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae;g__;s__	4	43	11	50	9	54	7	34	7	0	18	2	27	45	7	2	73	12	11	3	6	2	4	1	37	19	71	18	31	27	47	15	15	21	37	49	67	12	69	23	17	15	26	6	15	11	21	13	64	26	40	28	0	0	31	5	25	11	26	8	5	7	10	16	12	15	16	15	1	5	4	3
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae;g__CandidatusMicrothrix;s__	0	1	3	6	3	8	1	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	1
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae;g__CandidatusMicrothrix;s__parvicella	0	123	142	226	193	385	6	37	48	56	57	58	9	9	3	4	1	0	2	3	1	0	0	0	28	11	0	0	0	1	0	1	1	0	0	3	15	0	1	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	4	0	6	1	16	35	5	6	10	60	0	1	0	1	2	1	8	30
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__SC3-41;g__;s__	0	6	3	6	2	14	1	5	0	1	1	1	2	3	2	1	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	6	0	0	0	1	0	1	3	1	0	0	0	0	3	0	1	0	0	3	0	2	0	5	0	2	1	3	0	0	2	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__TK06;g__;s__	2	3	3	1	2	3	1	2	1	0	5	3	2	2	2	0	4	0	0	0	0	0	0	1	5	0	5	0	1	1	1	0	3	0	2	1	2	1	5	0	1	0	3	0	1	0	1	1	6	2	1	0	0	0	14	1	3	0	1	0	2	0	1	4	3	0	2	2	0	0	3	1
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__ZA3409c;g__;s__	0	7	2	9	8	7	0	6	2	1	3	1	0	1	1	0	1	0	0	0	1	0	1	0	1	3	3	0	0	5	0	0	0	0	0	2	5	5	0	0	0	0	2	0	5	1	1	1	1	2	2	0	0	1	7	1	0	2	1	1	3	0	1	4	2	1	0	4	0	0	0	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__koll13;g__;s__	0	1	1	1	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	3	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
Root;k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__ntu14;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
