OTU,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
OTU471,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Persicitalea
OTU472,Bacteria,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Fluviicola
OTU473,Bacteria,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Haliscomenobacteraceae,Phaeodactylibacter
OTU474,Bacteria,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea
OTU475,Bacteria,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea
OTU476,Bacteria,Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Sphaerobacter
OTU477,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,,Intestinimonas
OTU478,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Family_XII._Incertae_Sedis,Acidaminobacter
OTU479,Bacteria,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
OTU480,Bacteria,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera
OTU481,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Gemmataceae,Gemmata
OTU482,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Blastopirellula
OTU483,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomicrobium
OTU484,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Schlesneria
OTU485,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Pseudochelatococcus
OTU486,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium
OTU487,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium
OTU488,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylocystis
OTU489,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys
OTU490,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas
OTU491,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus
OTU492,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Labrenzia
OTU493,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Constrictibacter
OTU494,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus
OTU495,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,,,Chitinivorax
OTU496,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rivibacter
OTU497,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus
OTU498,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Extensimonas
OTU499,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Methyloversatilis
OTU500,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azospira
OTU501,Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium
OTU502,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter
OTU503,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomagnum
OTU504,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella
OTU505,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Pseudofulvimonas
OTU506,Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
OTU507,Bacteria,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseimicrobium
OTU508,Eukaryota,Eukaryota,,,Bicosoecida,Bicosoecidae,Bicosoeca
OTU509,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Epistylidae,Epistylis
OTU510,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vaginicolidae,Vaginicola
OTU511,Eukaryota,Eukaryota,,Phyllopharyngea,Dysteriida,Dysteriidae,Dysteria
OTU512,Eukaryota,Eukaryota,,Spirotrichea,Euplotida,Aspidiscidae,Aspidisca
OTU513,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
OTU514,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Micropruina
OTU515,Bacteria,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Brooklawnia
OTU516,Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga
OTU517,Bacteria,Bacteria,Chloroflexi,,,,Kouleothrix
OTU518,Bacteria,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea
OTU519,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Butyricicoccus
OTU520,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum
OTU521,Bacteria,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Moryella
OTU522,Bacteria,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea
OTU523,Bacteria,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Isosphaeraceae,Singulisphaera
OTU524,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium
OTU525,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes
OTU526,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter
OTU527,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola
OTU528,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia
OTU529,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter
OTU530,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sandarakinorhabdus
OTU531,Bacteria,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
OTU532,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Leptothrix
OTU533,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Caenimonas
OTU534,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Macromonas
OTU535,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pelomonas
OTU536,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Formivibrio
OTU537,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Vogesella
OTU538,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Georgfuchsia
OTU539,Bacteria,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Sterolibacterium
OTU540,Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter
OTU541,Bacteria,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Labilithrix
OTU542,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Lamprocystis
OTU543,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Fluviicoccus
OTU544,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca
OTU545,Bacteria,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Cephaloticoccus
OTU546,Bacteria,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus
OTU547,Eukaryota,Eukaryota,,,,,Copromyxa
OTU548,Eukaryota,Eukaryota,,,Kinetoplastida,Bodonidae,Procryptobia
OTU549,Eukaryota,Eukaryota,,Ichthyosporea,Ichthyophonida,,Anurofeca
OTU550,Eukaryota,Eukaryota,,Litostomatea,Pleurostomatida,Amphileptidae,Hemiophrys
OTU551,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Operculariidae,Opercularia
OTU552,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Opisthonectidae,Opisthonecta
OTU553,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Epicarchesium
OTU554,Eukaryota,Eukaryota,,Oligohymenophorea,Sessilida,Vorticellidae,Vorticella
OTU555,Eukaryota,Eukaryota,,Phyllopharyngea,Chlamydodontida,Chilodonellidae,Phascolodon
OTU556,Eukaryota,Eukaryota,,Phyllopharyngea,Chlamydodontida,Chilodonellidae,Pseudochilodonopsis
OTU557,Eukaryota,Eukaryota,,Phyllopharyngea,Dysteriida,Dysteriidae,Trochilia
OTU558,Eukaryota,Eukaryota,,Phyllopharyngea,Endogenida,Acinetidae,Acineta
OTU559,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Geotrichum
OTU560,Eukaryota,Metazoa,Annelida,Clitellata,Haplotaxida,Enchytraeidae,Enchytraeus
