Kingdom,Phylum,Class,Order,Family,Genus,Species,ERR1713331,ERR1713332,ERR1725942,ERR1713334,ERR1713335,ERR1713336,ERR1713337,ERR1725952,ERR1713339,ERR1725958,ERR1713341,ERR1713342,ERR1713343,ERR1713344,ERR1713345,ERR1713346,ERR1713347,ERR1713348,ERR1713349,ERR1713350,ERR1713351,ERR1713352,ERR1713353,ERR1725971,ERR1713355,ERR1725973,ERR1713357,ERR1713358,ERR1713359,ERR1713360,ERR1713361,ERR1725978,ERR1713363,ERR1713364,ERR1725982,ERR1713366,ERR1713367,ERR1713368,ERR1713369,ERR1713370,ERR1713371,ERR1713372,ERR1713373,ERR1725988,ERR1725990,ERR1725993,ERR1725995,ERR1725996,ERR1713379,ERR1725999,ERR1713381,ERR1713382,ERR1713383,ERR1713384,ERR1713385,ERR1713386,ERR1713387,ERR1726002,ERR1726003,ERR1713390,ERR1713391,ERR1713392,ERR1713393,ERR1713394,ERR1713395,ERR1713396,ERR1713397,ERR1713398,ERR1713399,ERR1713400,ERR1726017,ERR1726019,ERR1726020,ERR1726024,ERR1713405,ERR1713406,ERR1713407,ERR1713408,ERR1713409,ERR1726031,ERR1713411
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thiorhodospira,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,1,1,41,1,3,0,0,2,0,0,0,0,0,6,0,0,1,1,3,0,0,0,0,0,0,6,0,0,4,0
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Thiofaba,,89,36,21,39,117,20,27,0,6,11,30,87,35,41,23,2,98,9,212,222,9,56,3,26,37,14,30,4,1,132,5,6,68,22,92,0,213,77,46,21,3,327,17,49,59,4,5,0,0,48,2,45,16,62,9,20,39,19,68,35,14,89,0,9,42,5,21,30,25,17,9,34,5,0,120,68,8,102,6,3,74
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Thiovirga,,0,0,0,0,0,0,21,0,0,1,0,1,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,4,1,0,2,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,2,0,0,0,1,0,28
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Aquamonas,haywardensis,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Baumannia,cicadellinicola,10,2,29,5,2,7,0,1,0,0,4,1,0,14,6,15,0,3,3,4,2,6,3,1,1,1,2,0,1,1,0,11,4,3,0,0,0,8,3,1,63,4,1,2,1,14,2,0,0,0,3,1,0,9,8,58,3,0,2,4,0,7,24,1,0,3,1,5,1,8,4,4,3,1,16,5,27,5,6,0,7
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Brenneria,alniquercinarubrifacienssalicis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,aphidicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,freundii,55,32,443,51,45,48,39,12,5,8,91,27,5,88,61,86,31,13,92,71,9,30,44,24,75,10,10,10,5,8,1,81,90,44,4,10,17,67,61,52,472,45,23,29,21,123,16,19,1,14,11,31,34,121,77,695,87,6,23,38,12,46,549,22,36,25,43,40,38,100,59,43,27,20,175,44,472,27,46,6,85
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter,dublinensissakazakiituricensis,4,1,21,4,11,2,5,0,0,0,6,1,1,7,2,7,3,0,12,6,0,1,0,2,0,1,2,1,0,0,0,0,6,4,0,1,1,0,3,0,8,5,0,1,1,12,0,1,0,1,0,1,1,11,2,30,2,0,3,3,0,1,31,0,4,0,1,3,1,1,1,2,1,0,16,7,21,1,4,0,6
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Dickeya,,1,2,4,1,2,0,1,1,1,0,0,0,0,5,0,0,0,0,0,4,0,1,2,0,1,0,0,0,0,0,0,9,2,0,0,0,2,4,1,0,21,1,1,2,2,2,0,0,0,0,0,0,1,4,1,11,0,0,3,1,0,1,8,0,1,2,0,1,0,0,2,3,1,0,1,0,11,0,0,0,2
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella,,4,0,2,0,0,1,0,1,0,0,4,0,0,0,2,1,1,0,5,1,0,0,1,0,2,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,2,0,2,0,11,1,0,0,0,0,0,7,0,0,0,1,0,2,1,0,1,0,0,1,1,3,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,aerogenesarachidiscancerogenuscloacaecowaniigergoviaehormaecheiludwigiipyrinusradicincitansturicensis,9,3,38,6,5,8,3,0,0,0,8,6,1,9,12,12,7,6,7,9,1,4,10,2,11,2,2,0,1,0,0,10,14,2,1,2,6,11,8,5,42,7,0,4,1,16,5,2,0,1,3,12,3,19,12,115,20,0,8,7,3,6,37,2,2,2,3,5,4,9,19,1,3,0,24,7,61,3,11,2,20
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,chrysanthemidispersaoleaesolitoletana,138,20,261,53,37,46,20,2,3,1,78,26,7,86,40,41,21,7,64,41,1,47,23,6,83,9,17,7,6,8,2,61,93,17,9,7,21,49,59,31,222,26,17,22,13,68,12,5,2,11,29,38,18,62,55,438,102,2,12,14,6,32,114,29,50,21,31,44,36,48,34,23,17,3,105,20,505,28,38,6,70
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,blattaecoli,0,0,1,0,4,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ewingella,americana,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0,0,25,0,0,0,0,9,0,0,1,0,0,1,0,1,0,3,0,0,1,2,0,0,0,0,3,0,0,0,0,2,2,1,1,0,8,3,3,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ente_Gluconacetobacter,liquefaciens,2,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,0,0,0,1,3,0,0,0,0,0,3,0,0,1,1,0,0,0,108,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,3,0,0,0,0,0,2,1,3,1,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Hafnia,alvei,61,15,218,20,18,19,9,4,1,7,58,20,2,50,21,20,9,8,55,12,1,62,26,5,21,11,8,3,0,4,1,24,88,17,11,3,6,22,21,21,889,26,8,17,7,66,8,11,0,4,5,31,9,19,24,151,33,0,17,10,3,17,121,6,31,7,11,27,13,37,39,22,6,7,67,10,167,10,23,3,17
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,oxytoca,42,25,409,47,32,63,37,2,11,9,93,31,15,81,109,96,24,19,58,51,5,18,50,4,90,18,4,13,9,14,5,157,60,24,15,7,21,95,52,92,229,71,10,23,11,98,42,26,2,31,7,43,17,91,65,420,168,6,24,38,15,63,127,14,15,39,26,40,36,80,129,121,17,21,100,35,363,48,110,15,90
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Kleidoceria,schneideri,1,0,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Leminorella,grimontii,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,morganii,0,0,4,1,0,1,0,0,0,0,1,1,0,1,0,1,5,0,1,1,0,0,0,1,3,0,0,0,0,0,0,2,2,5,0,0,0,2,2,1,7,0,0,0,0,2,0,0,0,0,2,0,3,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pantoea,agglomeransananatis,5,1,2,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,1,0,1,2,0,0,0,2,3,0,0,4,1,1,0,0,1,0,1,0,0,3,2,0,0,1,3,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,1,0,0,0,8,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus,temperata,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,shigelloides,2,4,20,8,4,3,8,0,0,0,12,11,1,4,3,5,3,2,1,6,1,28,4,0,5,1,10,1,176,2,0,3,14,6,1,3,2,7,6,7,721,10,2,4,2,1,0,3,0,1,1,89,1,15,9,170,13,0,5,2,3,4,78,1,13,6,1,6,1,9,5,3,0,0,13,0,102,2,5,0,4
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pragia,fontium,3,0,7,1,0,2,0,0,1,0,0,3,0,0,0,0,0,0,1,4,0,1,0,1,2,1,2,0,0,0,0,4,0,0,0,0,1,1,0,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,2,0,0,0,0,1,6,1,1,0,0,0,0,1,4,6,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Profftia,tardavirida,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,,3,1,6,0,0,1,6,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,3,3,0,0,0,0,2,0,3,1,0,0,0,3,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,2,0,0,2,0,1,0,0,6,1,0,1,0,5,1,4,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Providencia,,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,7,1,14,4,0,0,2,5,0,0,0,0,0,0,0,0,4,4,2,0,0,3,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,1,4,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Rahnella,aquatilis,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Raoultella,ornithinolyticaterrigena,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,enterica,0,0,2,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,2,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Samsonia,erythrinae,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,marcescensproteamaculansrubidaeasymbioticaureilytica,82,18,232,24,30,35,18,3,4,6,73,20,5,83,31,39,21,6,68,33,2,25,24,3,42,6,9,7,5,5,0,38,72,13,1,5,5,43,45,20,614,28,15,16,8,61,15,3,0,10,2,31,15,43,39,239,50,0,16,14,6,32,164,8,15,6,31,32,37,47,38,23,8,10,92,20,298,20,34,5,38
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Shigella,sonnei,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Sodalis,,2,0,14,3,1,2,1,0,0,0,5,1,0,9,1,5,1,2,2,2,0,2,1,0,2,0,0,0,0,0,0,3,4,0,0,0,1,3,3,3,29,1,0,1,0,3,0,3,0,0,0,1,3,5,1,27,6,0,3,2,1,1,9,2,2,0,2,3,1,3,1,0,0,0,5,3,10,2,0,0,4
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Steffania,adelgidicola,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Ente_Stenotrophomonas,maltophilia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Thorsellia,anophelis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Trabulsiella,farmeri,3,2,54,8,6,6,6,0,0,1,13,3,2,10,6,16,8,2,3,13,0,0,5,2,3,0,0,0,0,4,0,8,10,2,1,1,2,4,2,8,13,10,2,1,4,15,3,3,0,0,0,4,6,10,3,82,7,0,0,6,0,6,13,3,0,0,3,3,6,19,0,5,7,1,17,5,18,2,10,1,11
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Xenorhabdus,bovieniibudapestensisjaponicakozodoiinematophilapoinarii,0,0,0,0,2,1,0,0,0,0,0,2,0,3,4,0,0,0,0,1,0,5,2,0,1,0,1,1,2,0,0,6,8,0,0,0,3,3,4,3,44,1,0,0,0,2,0,2,0,0,0,0,1,10,1,18,0,0,1,1,0,3,1,1,3,3,1,0,1,2,0,0,1,0,7,0,14,1,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,,5,4,17,5,16,0,2,5,3,10,35,22,0,2,3,4,14,1,17,5,1,26,3,2,1,14,0,1,1,1,0,0,171,1,1,0,2,7,1,1,461,2,2,2,2,12,0,0,0,5,0,29,10,8,2,10,3,1,3,2,1,9,7,1,33,0,0,7,14,3,7,0,1,0,24,1,7,4,3,1,2
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,,0,0,0,3,1,2,2,3,0,0,2,0,0,2,0,5,0,1,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,7,0,0,10,0,0,1,1,0,0,1,1
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Francisellaceae,Caedibacter,taeniospiralis,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,adelaidensisdresdenensisfeeleiijeoniijordanisnautarumpneumophilataurinensis,0,0,13,0,1,5,0,0,1,5,5,23,4,1,0,6,2,2,0,4,0,0,2,1,6,0,0,1,1,4,0,0,2,3,0,4,6,0,2,1,0,4,0,0,5,0,0,0,0,4,2,1,1,12,0,2,0,1,3,3,4,0,0,1,0,0,2,0,0,3,1,5,0,1,3,7,1,1,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Marinicellales,Marinicellaceae,Marinicella,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Crenotrichaceae,Crenothrix,polyspora,0,0,3,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,1,2,0,0,0,1,1,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,5,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylobacter,luteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum,,0,0,1,1,0,0,17,0,0,0,0,0,0,67,6,5,1,0,5,0,0,0,1,1,0,0,0,5,1,0,0,2,1,1,6,0,1,0,2,7,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,3,22,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,38,0,0,0,1
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,capsulatus,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium,buryatense,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylosarcina,lacusquisquiliarum,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,dieseloleivenustensis,19,20,38,1,18,18,5,0,0,2,4,7,4,8,16,0,5,0,9,10,0,27,1,10,11,2,20,3,371,4,0,4,18,8,2,1,27,19,18,22,60,6,1,22,7,7,0,1,0,2,8,164,2,3,3,89,4,6,6,9,0,10,9,21,36,3,14,5,2,4,0,1,1,2,7,22,174,5,4,0,3
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicimonaceae,Endozoicomonas,montiporae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,chejuensisganghwensis,7,1,1,2,8,0,8,0,3,0,3,6,2,4,0,0,4,0,12,9,0,52,3,2,1,0,7,1,16,7,1,5,11,0,0,0,22,3,1,2,13,4,0,1,4,1,0,0,0,1,2,36,0,5,0,19,0,0,2,3,0,7,0,1,79,1,2,10,7,2,0,0,0,0,5,2,16,2,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Chromohalobacter,marismortui,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Haererehalobacter,salaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
