OTU,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus
OTU1647,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,,,Thiolapillus
OTU1648,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,,,Wohlfahrtiimonas
OTU1649,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis
OTU1650,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera
OTU1651,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Pseudaeromonas
OTU1652,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Zobellella
OTU1653,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum
OTU1654,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Ruminobacter
OTU1655,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas
OTU1656,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinimonas
OTU1657,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio
OTU1658,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter
OTU1659,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Agarivorans
OTU1660,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aliiglaciecola
OTU1661,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alishewanella_Alteromonadaceae
OTU1662,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas
OTU1663,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Bowmanella
OTU1664,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Catenovulum
OTU1665,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Gayadomonas
OTU1666,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter
OTU1667,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia
OTU1668,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea
OTU1669,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas
OTU1670,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Paraferrimonas
OTU1671,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Aliidiomarina
OTU1672,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina
OTU1673,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas
OTU1674,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella
OTU1675,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella
OTU1676,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium
OTU1677,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Suttonella
OTU1678,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinagarivorans
OTU1679,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinimicrobium_Cellvibrionaceae
OTU1680,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Simiduia_Cellvibrionaceae
OTU1681,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter_Cellvibrionaceae
OTU1682,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Chromatocurvus
OTU1683,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Pseudohaliea
OTU1684,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer_Microbulbiferaceae
OTU1685,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Dasania
OTU1686,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Sinobacterium
OTU1687,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Zhongshania
OTU1688,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium
OTU1689,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Arsukibacterium
OTU1690,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium
OTU1691,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Halochromatium
OTU1692,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rhabdochromatium
OTU1693,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiobaca
OTU1694,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa
OTU1695,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiococcus
OTU1696,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocystis
OTU1697,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon
OTU1698,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiophaeococcus
OTU1699,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodococcus
OTU1700,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter
OTU1701,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Arhodomonas
OTU1702,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Ectothiorhodospira
OTU1703,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halofilum
OTU1704,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Inmirania
OTU1705,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Nitrococcus
OTU1706,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter
OTU1707,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio
OTU1708,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thiohalomonas
OTU1709,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thiorhodospira
OTU1710,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Granulosicoccaceae,Granulosicoccus
OTU1711,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus
OTU1712,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Thiofaba
OTU1713,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Thiovirga
OTU1714,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalibacteraceae,Thioalkalibacter
OTU1715,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalispiraceae,Endothiovibrio
OTU1716,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalispiraceae,Thiohalophilus
OTU1717,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioprofundaceae,Thioprofundum
OTU1718,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Wenzhouxiangellaceae,Wenzhouxiangella
OTU1719,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,Woeseia
OTU1720,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Plesiomonas
OTU1721,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella_Budviciaceae
OTU1722,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia_Budviciaceae
OTU1723,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella
OTU1724,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter
OTU1725,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter
OTU1726,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter
OTU1727,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
OTU1728,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Franconibacter
OTU1729,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Izhakiella
OTU1730,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
OTU1731,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera
OTU1732,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia
OTU1733,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter
OTU1734,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudocitrobacter
OTU1735,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella
OTU1736,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Rosenbergiella
OTU1737,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella
OTU1738,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella
OTU1739,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shimwellia
OTU1740,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Trabulsiella
OTU1741,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia_Erwiniaceae
OTU1742,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea_Erwiniaceae
OTU1743,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Tatumella
OTU1744,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella_Hafniaceae
OTU1745,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella_Morganellaceae
OTU1746,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus_Morganellaceae
OTU1747,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus_Morganellaceae
OTU1748,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia_Morganellaceae
OTU1749,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus_Morganellaceae
OTU1750,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Brenneria_Pectobacteriaceae
OTU1751,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya_Pectobacteriaceae
OTU1752,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium
OTU1753,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Sodalis_Pectobacteriaceae
OTU1754,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Thorselliaceae,Thorsellia_Thorselliaceae
OTU1755,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Chania
OTU1756,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella_Yersiniaceae
OTU1757,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia_Yersiniaceae
OTU1758,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia_Yersiniaceae
OTU1759,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter
OTU1760,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Diplorickettsia
OTU1761,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella
OTU1762,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Tatlockia
OTU1763,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylobacter
OTU1764,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum
OTU1765,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus
OTU1766,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomagnum
OTU1767,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomarinum
OTU1768,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomicrobium
OTU1769,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas
OTU1770,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloparacoccus
OTU1771,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus
OTU1772,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylosarcina
OTU1773,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylovulum
OTU1774,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Algiphilaceae,Algiphilus
OTU1775,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Alkanibacter
OTU1776,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Hydrocarboniphaga
OTU1777,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Nevskia
OTU1778,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Panacagrimonas
OTU1779,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Polycyclovorans
OTU1780,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Sinobacteraceae,Solimonas
OTU1781,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax
OTU1782,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Marinicella_Alcanivoracaceae
OTU1783,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonaceae,Endozoicomonas_Endozoicomonaceae
OTU1784,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonaceae,Kistimonas
OTU1785,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Allohahella
OTU1786,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella
OTU1787,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Carnimonas
OTU1788,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Chromohalobacter
OTU1789,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia
OTU1790,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halovibrio
OTU1791,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria
OTU1792,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola
OTU1793,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Kangiellaceae,Kangiella
OTU1794,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Amphritea
OTU1795,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas
OTU1796,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinospirillum
OTU1797,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Motiliproteus
OTU1798,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomonas
OTU1799,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Nitrincola
OTU1800,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum
OTU1801,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus
OTU1802,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oleiphilaceae,Oleiphilus
OTU1803,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Gynuella
OTU1804,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Saccharospirillum
OTU1805,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Gilliamella
OTU1806,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Orbus
OTU1807,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus
OTU1808,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter
OTU1809,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium
OTU1810,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Basfia
OTU1811,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia
OTU1812,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Chelonobacter
OTU1813,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Gallibacterium
OTU1814,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus
OTU1815,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia
OTU1816,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Necropsobacter
OTU1817,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Nicoletella
OTU1818,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Otariodibacter
OTU1819,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella
OTU1820,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Phocoenobacter
OTU1821,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Rodentibacter
OTU1822,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Testudinibacter
OTU1823,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Ursidibacter
OTU1824,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella
OTU1825,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca
OTU1826,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter
OTU1827,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azomonas
OTU1828,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter
OTU1829,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas
OTU1830,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Permianibacter
OTU1831,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Thiopseudomonas
OTU1832,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Ventosimonadaceae,Ventosimonas
OTU1833,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera
OTU1834,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,,Thioflexothrix
OTU1835,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Fastidiosibacteraceae,Fangia_Fastidiosibacteraceae
OTU1836,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella
OTU1837,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus
OTU1838,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga
OTU1839,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiomicrorhabdus
OTU1840,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiomicrospira
OTU1841,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Cocleimonas
OTU1842,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix
OTU1843,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio
OTU1844,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Catenococcus
OTU1845,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium
OTU1846,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio_Vibrionaceae
OTU1847,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Aquimonas_Rhodanobacteraceae
OTU1848,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Chiayiivirga
OTU1849,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella_Rhodanobacteraceae
OTU1850,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Frateuria
OTU1851,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Fulvimonas_Rhodanobacteraceae
OTU1852,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter_Rhodanobacteraceae
OTU1853,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Metallibacterium
OTU1854,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Mizugakiibacter
OTU1855,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Oleiagrimonas
OTU1856,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rudaea
OTU1857,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Chujaibacter
OTU1858,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rehaibacterium
OTU1859,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Silanimonas
OTU1860,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas_Xanthomonadaceae
OTU1861,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Vulcaniibacterium
OTU1862,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
OTU1863,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella
